STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-19,0,",,0,2400",0,",,0",,,92,",,0",61,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-20,0,",,0,2400",0,",,0",,,96,",,0",67,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-21,0,",,0,2400",0,",,0",,,101,",,0",69,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-22,0,",,0,2400",0,",,0",,,102,",,0",71,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-23,0,",,0,2400",0,",,0",,,99,",,0",70,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-24,0,",,0,2400",0,",,0",,,100,",,0",68,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-25,0,",,0,2400",0,",,0",,,103,",,0",71,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-26,0,",,0,2400",0,",,0",,,105,",,0",73,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-27,0,",,0,2400",0,",,0",,,97,",,0",78,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-28,0,",,0,2400",0,",,0",,,104,",,0",73,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-29,0,",,0,2400",0,",,0",,,104,",,0",73,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-30,0,",,0,2400",0,",,0",,,103,",,0",76,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-07-31,0,",,0,2400",0,",,0",,,105,",,0",78,",,0",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-01,0,",,0,2400",0,",,0",,,104,",,0",72,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-02,0,",,0,2400",0,",,0",,,101,",,0",68,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-03,0,",,0,2400",0,",,0",,,94,",,0",65,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-04,0,",,0,2400",0,",,0",,,92,",,0",60,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-05,0,",,0,2400",0,",,0",,,94,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-06,0,",,0,2400",0,",,0",,,90,",,0",61,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-07,0,",,0,2400",0,",,0",,,93,",,0",65,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-08,0,",,0,2400",0,",,0",,,99,",,0",69,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-09,0,",,0,2400",0,",,0",,,104,",,0",72,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-10,0,",,0,2400",0,",,0",,,105,",,0",77,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-11,0,",,0,2400",0,",,0",,,106,",,0",77,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-12,0,",,0,2400",0,",,0",,,110,",,0",80,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-13,0,",,0,2400",0,",,0",,,110,",,0",77,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-14,0,",,0,2400",0,",,0",,,109,",,0",80,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-15,0,",,0,2400",0,",,0",,,104,",,0",72,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-16,0,",,0,2400",0,",,0",,,103,",,0",75,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-17,0,",,0,2400",0,",,0",,,102,",,0",68,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-18,0,",,0,2400",0,",,0",,,95,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-19,0,",,0,2400",0,",,0",,,94,",,0",59,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-20,0,",,0,2400",0,",,0",,,89,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-21,0,",,0,2400",0,",,0",,,90,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-22,0,",,0,2400",0,",,0",,,96,",,0",64,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-23,0,",,0,2400",0,",,0",,,100,",,0",68,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-24,0,",,0,2400",0,",,0",,,103,",,0",68,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-25,0,",,0,2400",0,",,0",,,96,",,0",65,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-26,0,",,0,2400",0,",,0",,,91,",,0",65,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-27,0,",,0,2400",0,",,0",,,87,",,0",58,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-28,0,",,0,2400",0,",,0",,,91,",,0",65,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-29,0,",,0,2400",0,",,0",,,98,",,0",65,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-30,0,",,0,2400",0,",,0",,,100,",,0",69,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-08-31,0,",,0,2400",0,",,0",,,101,",,0",73,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-01,0,",,0,2400",0,",,0",,,103,",,0",69,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-02,0,",,0,2400",0,",,0",,,99,",,0",64,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-03,0,",,0,2400",0,",,0",,,96,",,0",65,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-04,0,",,0,2400",0,",,0",,,91,",,0",65,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-05,0,",,0,2400",0,",,0",,,81,",,0",55,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-06,0,",,0,2400",0,",,0",,,88,",,0",57,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-07,0,",,0,2400",0,",,0",,,93,",,0",59,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-08,0,",,0,2400",0,",,0",,,96,",,0",63,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-09,0,",,0,2400",0,",,0",,,97,",,0",65,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-10,0,",,0,2400",0,",,0",,,98,",,0",67,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-11,0,",,0,2400",0,",,0",,,96,",,0",60,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-12,0,",,0,2400",0,",,0",,,84,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-13,0,",,0,2400",0,",,0",,,78,",,0",60,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-14,0,",,0,2400",0,",,0",,,78,",,0",59,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-15,0,",,0,2400",0,",,0",,,82,",,0",57,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-16,0,",,0,2400",0,",,0",,,77,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-17,0,",,0,2400",0,",,0",,,81,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-18,0,",,0,2400",0,",,0",,,84,",,0",56,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-19,0,",,0,2400",0,",,0",,,87,",,0",58,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-20,0,",,0,2400",0,",,0",,,90,",,0",58,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-21,0,",,0,2400",0,",,0",,,93,",,0",60,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-22,0,",,0,2400",0,",,0",,,93,",,0",59,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-23,0,",,0,2400",0,",,0",,,88,",,0",59,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-24,0,",,0,2400",0,",,0",,,86,",,0",57,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-25,0,",,0,2400",0,",,0",,,87,",,0",62,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-26,0,",,0,2400",0,",,0",,,87,",,0",57,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-27,0,",,0,2400",0,",,0",,,93,",,0",62,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-28,0,",,0,2400",0,",,0",,,93,",,0",58,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-29,0,",,0,2400",0,",,0",,,94,",,0",64,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-09-30,0,",,0,2400",0,",,0",,,95,",,0",60,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-01,0,",,0,2400",0,",,0",,,77,",,0",55,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-02,0,",,0,2400",0,",,0",,,81,",,0",55,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-03,0,",,0,2400",0,",,0",,,86,",,0",59,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-04,0,",,0,2400",0,",,0",,,89,",,0",58,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-05,0,",,0,2400",0,",,0",,,88,",,0",62,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-06,0,",,0,2400",0,",,0",,,93,",,0",62,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-07,0,",,0,2400",0,",,0",,,94,",,0",64,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-08,0,",,0,2400",0,",,0",,,96,",,0",65,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-09,0,",,0,2400",0,",,0",,,101,",,0",66,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-10,0,",,0,2400",0,",,0",,,90,",,0",58,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-11,0,",,0,2400",0,",,0",,,84,",,0",58,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-12,0,",,0,2400",0,",,0",,,85,",,0",56,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-13,0,",,0,2400",0,",,0",,,78,",,0",55,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-14,0,",,0,2400",0,",,0",,,78,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-15,0,",,0,2400",0,",,0",,,80,",,0",54,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-16,0,",,0,2400",0,",,0",,,72,",,0",48,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-17,0,",,0,2400",0,",,0",,,73,",,0",51,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-18,0,",,0,2400",0,",,0",,,77,",,0",50,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-19,0,",,0,2400",0,",,0",,,66,",,0",43,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-20,0,",,0,2400",0,",,0",,,63,",,0",42,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-21,0,",,0,2400",0,",,0",,,72,",,0",41,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-22,0,",,0,2400",0,",,0",,,73,",,0",39,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-23,0,",,0,2400",0,",,0",,,70,",,0",43,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-24,0,"T,,0,2400",0,",,0",,,75,",,0",45,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-25,0.57,",,0,2400",0,",,0",,,64,",,0",46,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-26,0,",,0,2400",0,",,0",,,58,",,0",45,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-27,0,",,0,2400",0,",,0",,,64,",,0",39,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-28,0,",,0,2400",0,",,0",,,70,",,0",46,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-29,0,"T,,0,2400",0,",,0",,,66,",,0",45,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-30,0.37,",,0,2400",0,",,0",,,59,",,0",49,",,0",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-10-31,0,",,0,2400",0,",,0",,,63,",,0",47,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-01,0,",,0,2400",0,",,0",,,65,",,0",45,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-02,0,",,0,2400",0,",,0",,,66,",,0",44,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-03,0,",,0,2400",0,",,0",,,70,",,0",44,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-04,0,",,0,2400",0,",,0",,,55,",,0",45,",,0",,,1,",,0",1,",,X",,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-05,0,",,0,2400",0,",,0",,,59,",,0",43,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-06,0,",,0,2400",0,",,0",,,61,",,0",41,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-07,0,",,0,2400",0,",,0",,,66,",,0",40,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-08,0,",,0,2400",0,",,0",,,70,",,0",42,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-09,0,",,0,2400",0,",,0",,,70,",,0",43,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-10,0,",,0,2400",0,",,0",,,70,",,0",44,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-11,0,",,0,2400",0,",,0",,,77,",,0",46,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-12,0,",,0,2400",0,",,0",,,72,",,0",48,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-13,0,",,0,2400",0,",,0",,,70,",,0",50,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-14,0,"T,,0,2400",0,",,0",,,57,",,0",47,",,0",,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,1,",,X",1,",,X",1,",,0",,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",35.43424,-119.05524,149.3,1996-11-15,0,",,0,2400",0,",,0",,,62,",,0",42,",,0",,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
